"","Year","State","type","production","Measures","Materials","Chemical","Value"
"1414",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(OXYFLUORFEN = 111601)","HERBICIDE","3,000"
"1415",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PENDIMETHALIN = 108501)","HERBICIDE","15,600"
"1416",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
"1417",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TOTAL)","HERBICIDE","19,600"
"1418",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(ABAMECTIN = 122804)","INSECTICIDE","300"
"1419",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(ACEQUINOCYL = 6329)","INSECTICIDE","2,500"
"1420",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(ACETAMIPRID = 99050)","INSECTICIDE","3,300"
"1421",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(AZADIRACHTIN = 121701)","INSECTICIDE","1,500"
"1422",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BIFENAZATE = 586)","INSECTICIDE","6,200"
"1423",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE","2,700"
"1424",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(NA)"
"1425",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
"1426",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","(NA)"
"1427",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE","(NA)"
"1428",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE","(NA)"
"1429",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CARBARYL = 56801)","INSECTICIDE","(D)"
"1430",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","1,400"
"1431",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CHLORPYRIFOS = 59101)","INSECTICIDE","(D)"
"1432",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","(NA)"
"1433",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB"," ","INSECTICIDE","3,200"
"1434",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"1435",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FENPROPATHRIN = 127901)","INSECTICIDE","4,600"
"1436",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"1437",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLONICAMID = 128016)","INSECTICIDE","4,100"
"1438",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUBENDIAMIDE = 27602)","INSECTICIDE","(D)"
"1439",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUPYRADIFURONE = 122304)","INSECTICIDE","2,100"
"1440",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(HELICOVERPA ZEA NPV = 107300)","INSECTICIDE","(NA)"
"1441",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(HEXYTHIAZOX = 128849)","INSECTICIDE","1,100"
"1442",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(IMIDACLOPRID = 129099)","INSECTICIDE","2,900"
"1443",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(MALATHION = 57701)","INSECTICIDE","21,100"
"1444",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(METHOXYFENOZIDE = 121027)","INSECTICIDE","2,500"
"1445",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(NALED = 34401)","INSECTICIDE","10,200"
"1446",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(NEEM OIL = 25006)","INSECTICIDE","1,700"
"1447",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(NEEM OIL","INSECTICIDE","193,500"
"1448",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(NOVALURON = 124002)","INSECTICIDE","3,200"
"1449",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
"1450",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(POTASSIUM SALTS = 79021)","INSECTICIDE","(D)"
"1451",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PYRETHRINS = 69001)","INSECTICIDE","1,400"
"1452",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PYRIPROXYFEN = 129032)","INSECTICIDE","(D)"
"1453",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(SPINETORAM = 110007)","INSECTICIDE","2,200"
"1454",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(SPINOSAD = 110003)","INSECTICIDE","700"
"1455",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(SPIROMESIFEN = 24875)","INSECTICIDE","2,900"
"1456",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(THIAMETHOXAM = 60109)","INSECTICIDE","700"
"1457",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TOTAL)","INSECTICIDE","279,600"
"1458",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","OTHER","(NA)"
"1459",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","OTHER","(NA)"
"1460",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CAPRIC ACID = 128955)","OTHER","(D)"
"1461",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CAPRYLIC ACID = 128919)","OTHER","(D)"
"1462",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(CHLOROPICRIN = 81501)","OTHER","5,589,100"
"1463",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(DICHLOROPROPENE = 29001)","OTHER","817,000"
"1464",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(FLUTRIAFOL = 128940)","OTHER","1,600"
"1465",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(GLIOCLADIUM VIRENS = 129000)","OTHER","(D)"
"1466",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"1467",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(IRON PHOSPHATE = 34903)","OTHER","(D)"
"1468",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(METALDEHYDE = 53001)","OTHER","(D)"
"1469",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(METAM-POTASSIUM = 39002)","OTHER","(D)"
"1470",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(METAM-SODIUM = 39003)","OTHER","(D)"
"1471",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(METHYL BROMIDE = 53201)","OTHER","(D)"
"1472",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(MINERAL OIL = 63502)","OTHER","(D)"
"1473",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PAECILOMYCES FUMOSOR = 115002)","OTHER","(D)"
"1474",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(PEROXYACETIC ACID = 63201)","OTHER","(D)"
"1475",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(REYNOUTRIA SACHALINE = 55809)","OTHER","3,000"
"1476",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB","(TOTAL)","OTHER","6,966,400"
"1477",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.227"
"1478",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","(NA)"
"1479",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS PUMILUS = 6485)","FUNGICIDE","(NA)"
"1480",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"1481",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BLAD = 30006)","FUNGICIDE","0.533"
"1482",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BORAX DECAHYDRATE = 11102)","FUNGICIDE","(D)"
"1483",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BOSCALID = 128008)","FUNGICIDE","0.352"
"1484",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE","1.659"
"1485",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(COPPER OXIDE = 25601)","FUNGICIDE","(D)"
"1486",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CYFLUFENAMID = 555550)","FUNGICIDE","0.022"
"1487",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE","0.327"
"1488",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","FUNGICIDE","0.715"
"1489",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE","0.218"
"1490",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUOPYRAM = 80302)","FUNGICIDE","0.124"
"1491",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUXAPYROXAD = 138009)","FUNGICIDE","0.177"
"1492",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
"1493",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"1494",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MEFENOXAM = 113502)","FUNGICIDE","0.471"
"1495",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE","(D)"
"1496",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE","0.115"
"1497",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PENTHIOPYRAD = 90112)","FUNGICIDE","0.297"
"1498",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","0.044"
"1499",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","2.392"
"1500",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PROPICONAZOLE = 122101)","FUNGICIDE","0.112"
"1501",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE","0.178"
"1502",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRIMETHANIL = 288201)","FUNGICIDE","0.658"
"1503",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(QUINOLINE = 55459)","FUNGICIDE","0.096"
"1504",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(NA)"
"1505",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SULFUR = 77501)","FUNGICIDE","3.712"
"1506",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(TETRACONAZOLE = 120603)","FUNGICIDE","0.037"
"1507",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","0.826"
"1508",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(THIRAM = 79801)","FUNGICIDE","(D)"
"1509",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(TRIFLOXYSTROBIN = 129112)","FUNGICIDE","0.108"
"1510",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(TRIFLUMIZOLE = 128879)","FUNGICIDE","0.234"
"1511",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AMMONIUM PELARGONATE = 31802)","HERBICIDE","(D)"
"1512",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","HERBICIDE","0.091"
"1513",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","HERBICIDE","0.467"
"1514",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PENDIMETHALIN = 108501)","HERBICIDE","1.382"
"1515",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
"1516",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ABAMECTIN = 122804)","INSECTICIDE","0.019"
"1517",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ACEQUINOCYL = 6329)","INSECTICIDE","0.294"
"1518",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","INSECTICIDE","0.124"
"1519",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AZADIRACHTIN = 121701)","INSECTICIDE","0.037"
"1520",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE","0.499"
"1521",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE","0.107"
"1522",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(NA)"
"1523",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
"1524",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI SA-11 = 6519)","INSECTICIDE","(NA)"
"1525",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BT SUB AIZAWAI GC-91 = 6426)","INSECTICIDE","(NA)"
"1526",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE","(NA)"
"1527",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CARBARYL = 56801)","INSECTICIDE","(D)"
"1528",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.061"
"1529",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLORPYRIFOS = 59101)","INSECTICIDE","(D)"
"1530",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","(NA)"
"1531",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," ","INSECTICIDE","0.179"
"1532",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"1533",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENPROPATHRIN = 127901)","INSECTICIDE","0.293"
"1534",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"1535",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE","0.086"
"1536",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUBENDIAMIDE = 27602)","INSECTICIDE","(D)"
"1537",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUPYRADIFURONE = 122304)","INSECTICIDE","0.182"
"1538",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HELICOVERPA ZEA NPV = 107300)","INSECTICIDE","(NA)"
"1539",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE","0.188"
"1540",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE","0.477"
"1541",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE","1.957"
"1542",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","INSECTICIDE","0.173"
"1543",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE","0.9"
"1544",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL = 25006)","INSECTICIDE","0.987"
"1545",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL","INSECTICIDE","5.86"
"1546",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE","0.078"
"1547",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
"1548",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(POTASSIUM SALTS = 79021)","INSECTICIDE","(D)"
"1549",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE","0.044"
"1550",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRIPROXYFEN = 129032)","INSECTICIDE","(D)"
"1551",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE","0.07"
"1552",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPINOSAD = 110003)","INSECTICIDE","0.09"
"1553",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE","0.25"
"1554",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","0.062"
"1555",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)","OTHER","(NA)"
"1556",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)","OTHER","(NA)"
"1557",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CAPRIC ACID = 128955)","OTHER","(D)"
"1558",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CAPRYLIC ACID = 128919)","OTHER","(D)"
"1559",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER","251.559"
"1560",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER","104.337"
"1561",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER","0.114"
"1562",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(GLIOCLADIUM VIRENS = 129000)","OTHER","(D)"
"1563",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER","(D)"
"1564",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(IRON PHOSPHATE = 34903)","OTHER","(D)"
"1565",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METALDEHYDE = 53001)","OTHER","(D)"
"1566",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METAM-POTASSIUM = 39002)","OTHER","(D)"
"1567",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METAM-SODIUM = 39003)","OTHER","(D)"
"1568",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(METHYL BROMIDE = 53201)","OTHER","(D)"
"1569",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MINERAL OIL = 63502)","OTHER","(D)"
"1570",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PAECILOMYCES FUMOSOR = 115002)","OTHER","(D)"
"1571",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","OTHER","(D)"
"1572",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER","0.199"
"1573",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.28"
"1574",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","FUNGICIDE","(NA)"
"1575",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS PUMILUS = 6485)","FUNGICIDE","(NA)"
"1576",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"1577",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BLAD = 30006)","FUNGICIDE","0.689"
"1578",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BORAX DECAHYDRATE = 11102)","FUNGICIDE","(D)"
"1579",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","0.583"
"1580",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","6.559"
"1581",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(COPPER OXIDE = 25601)","FUNGICIDE","(D)"
"1582",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE","0.03"
"1583",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.54"
"1584",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","1.442"
"1585",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.36"
"1586",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUOPYRAM = 80302)","FUNGICIDE","0.155"
"1587",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","0.208"
"1588",2016,"CALIFORNIA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE","(D)"
